Teacher, Class, Subject
d7905fc2-7f59-4e40-9e55-c2b0979795b6, 954be51a-5747-4381-9d91-5dd63911e536, 1eaed83c-3b25-4246-bdc8-f586002a4cc7
d7905fc2-7f59-4e40-9e55-c2b0979795b6, ddcd5d62-80e9-430f-beff-c09953b440c4, 1eaed83c-3b25-4246-bdc8-f586002a4cc7
d7905fc2-7f59-4e40-9e55-c2b0979795b6, 9039dc35-e2d2-48f8-992c-8df0d60bbbdb, 1eaed83c-3b25-4246-bdc8-f586002a4cc7
d7905fc2-7f59-4e40-9e55-c2b0979795b6, 9221b470-9765-4a40-9d3b-8311c7edce22, 1eaed83c-3b25-4246-bdc8-f586002a4cc7
6b7684f2-e815-472e-8584-4f9cd9e59ceb, 4589dfcf-8a32-46a2-bc1f-b77a06d7eaa9, 30b84eaf-c84e-4607-ad0a-9825395ca065
6b7684f2-e815-472e-8584-4f9cd9e59ceb, 78180082-8dea-4f86-933d-6190f65b7fc7, badeae95-c40d-4548-9583-bfeda39a108a
6b7684f2-e815-472e-8584-4f9cd9e59ceb, 79a9d402-4875-4e62-8911-148a97cebe8b, badeae95-c40d-4548-9583-bfeda39a108a
6b7684f2-e815-472e-8584-4f9cd9e59ceb, 13bb1317-4a93-4d26-82cd-5369ef0ad888, badeae95-c40d-4548-9583-bfeda39a108a
6b7684f2-e815-472e-8584-4f9cd9e59ceb, 1808424c-cd36-4283-aaa0-d19d675e9d40, 30b84eaf-c84e-4607-ad0a-9825395ca065
edd168bb-2221-455e-82a9-1b93e6a6bf2a, 2e7e642d-e3b6-4936-9398-c6e4b6b463a1, 1eaed83c-3b25-4246-bdc8-f586002a4cc7
edd168bb-2221-455e-82a9-1b93e6a6bf2a, e993a2e3-b6e4-4c9f-a1e8-4e9cd8af2d69, 7f5aca34-8da8-4dbe-801b-a999e2b7ef94
edd168bb-2221-455e-82a9-1b93e6a6bf2a, 6d13c8ae-c415-439c-9c92-808c0ec8eda2, a15ccbea-aab3-4705-aaf2-e8b613e28d9d
edd168bb-2221-455e-82a9-1b93e6a6bf2a, e993a2e3-b6e4-4c9f-a1e8-4e9cd8af2d69, 7f5aca34-8da8-4dbe-801b-a999e2b7ef94
edd168bb-2221-455e-82a9-1b93e6a6bf2a, 84486c7f-a5f5-41f8-aeff-72bb7f42341e, 7f5aca34-8da8-4dbe-801b-a999e2b7ef94
edd168bb-2221-455e-82a9-1b93e6a6bf2a, a8aa999b-b551-4abd-91ac-3a65bc0b7cda, a15ccbea-aab3-4705-aaf2-e8b613e28d9d
edd168bb-2221-455e-82a9-1b93e6a6bf2a, ddcd5d62-80e9-430f-beff-c09953b440c4, 1eaed83c-3b25-4246-bdc8-f586002a4cc7
edd168bb-2221-455e-82a9-1b93e6a6bf2a, 9221b470-9765-4a40-9d3b-8311c7edce22, 1eaed83c-3b25-4246-bdc8-f586002a4cc7
40e69584-5bd9-49c2-bd9f-6944c235ba31, a80932ed-244b-45b5-9a74-df8d3ccf4f13, a0b08fa1-40eb-4266-abdc-27f20650ed2f
40e69584-5bd9-49c2-bd9f-6944c235ba31, 6d13c8ae-c415-439c-9c92-808c0ec8eda2, a0b08fa1-40eb-4266-abdc-27f20650ed2f
40e69584-5bd9-49c2-bd9f-6944c235ba31, 13bb1317-4a93-4d26-82cd-5369ef0ad888, a0b08fa1-40eb-4266-abdc-27f20650ed2f
40e69584-5bd9-49c2-bd9f-6944c235ba31, 2e7e642d-e3b6-4936-9398-c6e4b6b463a1, 49504fd7-23e4-41aa-b5b9-c2bc233b3602
40e69584-5bd9-49c2-bd9f-6944c235ba31, e6c99c5f-46c1-43f5-88f8-94f2863b3b5a, 76015a25-4c2d-4dfd-9024-cd0aacba18c9
40e69584-5bd9-49c2-bd9f-6944c235ba31, 9221b470-9765-4a40-9d3b-8311c7edce22, 49504fd7-23e4-41aa-b5b9-c2bc233b3602
2be289e4-8811-4b6d-a792-4f5121ed0b1a, 6d13c8ae-c415-439c-9c92-808c0ec8eda2, 3dd58c8e-2ea1-432d-bb4b-b04baa8e7ab9
2be289e4-8811-4b6d-a792-4f5121ed0b1a, 954be51a-5747-4381-9d91-5dd63911e536, 0eb9a6df-8adc-4ae3-bfc7-b0edf9b237b9
2be289e4-8811-4b6d-a792-4f5121ed0b1a, 4cf3d912-2eec-4ed9-9596-a2fb058bd2ee, 0eb9a6df-8adc-4ae3-bfc7-b0edf9b237b9
2be289e4-8811-4b6d-a792-4f5121ed0b1a, 954be51a-5747-4381-9d91-5dd63911e536, 0eb9a6df-8adc-4ae3-bfc7-b0edf9b237b9
2be289e4-8811-4b6d-a792-4f5121ed0b1a, 954be51a-5747-4381-9d91-5dd63911e536, 0eb9a6df-8adc-4ae3-bfc7-b0edf9b237b9
2be289e4-8811-4b6d-a792-4f5121ed0b1a, 9221b470-9765-4a40-9d3b-8311c7edce22, 0eb9a6df-8adc-4ae3-bfc7-b0edf9b237b9
2be289e4-8811-4b6d-a792-4f5121ed0b1a, 6d13c8ae-c415-439c-9c92-808c0ec8eda2, 3dd58c8e-2ea1-432d-bb4b-b04baa8e7ab9
2be289e4-8811-4b6d-a792-4f5121ed0b1a, 84486c7f-a5f5-41f8-aeff-72bb7f42341e, c92f135b-846b-4198-a015-1496e4d446fd
69938957-8687-4bc8-aadf-0005d2b7c87f, 2e7e642d-e3b6-4936-9398-c6e4b6b463a1, 49504fd7-23e4-41aa-b5b9-c2bc233b3602
69938957-8687-4bc8-aadf-0005d2b7c87f, 9221b470-9765-4a40-9d3b-8311c7edce22, 49504fd7-23e4-41aa-b5b9-c2bc233b3602
69938957-8687-4bc8-aadf-0005d2b7c87f, ec512e11-c505-4627-98e4-d8cc9b502b4d, 49504fd7-23e4-41aa-b5b9-c2bc233b3602
69938957-8687-4bc8-aadf-0005d2b7c87f, a80932ed-244b-45b5-9a74-df8d3ccf4f13, a0b08fa1-40eb-4266-abdc-27f20650ed2f
