Teacher, Class, Subject
663c19a7-2713-4bd8-83ba-d09b2521af9d, 97a2e253-a0ae-422d-95c7-a773f5597b77, e161a2ab-82e9-430a-b5ea-d1d2f52fe995
e29f96a0-adc5-45f8-8624-226f2afc37f7, 653e4a0e-9c45-48e9-9c82-23a38e841f9f, f241d80d-9103-482d-92b1-49b7e7318b44
e29f96a0-adc5-45f8-8624-226f2afc37f7, 79b1baac-830d-459b-af8f-643156b222cf, e6cdfc9a-6c6f-4983-91be-0d4625fdd210
e29f96a0-adc5-45f8-8624-226f2afc37f7, 05d2ac22-b5bb-4b47-aaba-1ed92ef57332, e6cdfc9a-6c6f-4983-91be-0d4625fdd210
e29f96a0-adc5-45f8-8624-226f2afc37f7, dc5d4c4b-0a74-4133-b29e-03e81cee8aee, e6cdfc9a-6c6f-4983-91be-0d4625fdd210
e29f96a0-adc5-45f8-8624-226f2afc37f7, e06e306e-e49f-4048-9ca9-ec5aeeab70bd, f241d80d-9103-482d-92b1-49b7e7318b44
e29f96a0-adc5-45f8-8624-226f2afc37f7, 6c11924e-65a7-4554-947b-776f0fab4c36, 0f81a4fc-2bdd-434a-8cc8-2d29a6569721
86d691a5-743d-4211-b9c2-09ca9f59c56f, 337630ae-72c7-4418-9a94-f76fb3878c34, e161a2ab-82e9-430a-b5ea-d1d2f52fe995
86d691a5-743d-4211-b9c2-09ca9f59c56f, 958af3ca-7b49-4b6e-a8eb-0104ebf7cc82, e161a2ab-82e9-430a-b5ea-d1d2f52fe995
86d691a5-743d-4211-b9c2-09ca9f59c56f, 62bb8c2c-dcf8-4c38-87ba-99fc83427035, 2ff7d250-780c-46d7-a675-4cf6021ccf52
86d691a5-743d-4211-b9c2-09ca9f59c56f, 79b1baac-830d-459b-af8f-643156b222cf, e161a2ab-82e9-430a-b5ea-d1d2f52fe995
86d691a5-743d-4211-b9c2-09ca9f59c56f, e06e306e-e49f-4048-9ca9-ec5aeeab70bd, a139fd19-9f49-4cc2-93ba-93e21de012f1
df70c771-61fb-43f6-901b-8b75bdf7c8df, e06e306e-e49f-4048-9ca9-ec5aeeab70bd, ea4d70fa-5ed0-4315-ac3a-7aed9cb2ed32
df70c771-61fb-43f6-901b-8b75bdf7c8df, 79b1baac-830d-459b-af8f-643156b222cf, 077db362-6aff-4fdb-b99a-43a98c2c24af
df70c771-61fb-43f6-901b-8b75bdf7c8df, fb4ce1c1-148c-4f7e-81f0-7443132d4c6e, ea4d70fa-5ed0-4315-ac3a-7aed9cb2ed32
df70c771-61fb-43f6-901b-8b75bdf7c8df, dc5d4c4b-0a74-4133-b29e-03e81cee8aee, 077db362-6aff-4fdb-b99a-43a98c2c24af
baeb9fe0-1fef-44c6-b9d0-52fb4b2eaa79, 4dbe1f69-0536-4e1c-be7f-9058acc6bc5a, 14a42932-660f-4505-98d4-ca5e8109e6d5
baeb9fe0-1fef-44c6-b9d0-52fb4b2eaa79, 337630ae-72c7-4418-9a94-f76fb3878c34, 8def3a95-9cb3-452a-8c84-650d391377fd
baeb9fe0-1fef-44c6-b9d0-52fb4b2eaa79, 79b1baac-830d-459b-af8f-643156b222cf, 8def3a95-9cb3-452a-8c84-650d391377fd
baeb9fe0-1fef-44c6-b9d0-52fb4b2eaa79, 958af3ca-7b49-4b6e-a8eb-0104ebf7cc82, 8def3a95-9cb3-452a-8c84-650d391377fd
baeb9fe0-1fef-44c6-b9d0-52fb4b2eaa79, 6c11924e-65a7-4554-947b-776f0fab4c36, 14a42932-660f-4505-98d4-ca5e8109e6d5
baeb9fe0-1fef-44c6-b9d0-52fb4b2eaa79, 93ebd2f0-1b93-42d3-aac1-8b22e79ef00f, 8def3a95-9cb3-452a-8c84-650d391377fd
490b8391-1205-45b9-98af-56d14789a93a, ef3f5d48-5e67-4052-89a6-0c28415f19dd, e8672be5-a846-479f-bee4-1bd9201ac7b9
490b8391-1205-45b9-98af-56d14789a93a, e06e306e-e49f-4048-9ca9-ec5aeeab70bd, e8672be5-a846-479f-bee4-1bd9201ac7b9
490b8391-1205-45b9-98af-56d14789a93a, f5d86aa6-8edd-49b2-b3cb-5fd30760fad5, e8672be5-a846-479f-bee4-1bd9201ac7b9
490b8391-1205-45b9-98af-56d14789a93a, 4dbe1f69-0536-4e1c-be7f-9058acc6bc5a, 8c8fc891-1131-4f2b-99df-ef0eaf2ed0f0
490b8391-1205-45b9-98af-56d14789a93a, f5d86aa6-8edd-49b2-b3cb-5fd30760fad5, e8672be5-a846-479f-bee4-1bd9201ac7b9
490b8391-1205-45b9-98af-56d14789a93a, 653e4a0e-9c45-48e9-9c82-23a38e841f9f, e8672be5-a846-479f-bee4-1bd9201ac7b9
490b8391-1205-45b9-98af-56d14789a93a, dc5d4c4b-0a74-4133-b29e-03e81cee8aee, 04854996-89f2-4246-aa89-657c7eac318a
490b8391-1205-45b9-98af-56d14789a93a, fb4ce1c1-148c-4f7e-81f0-7443132d4c6e, e8672be5-a846-479f-bee4-1bd9201ac7b9
490b8391-1205-45b9-98af-56d14789a93a, 6c11924e-65a7-4554-947b-776f0fab4c36, 8c8fc891-1131-4f2b-99df-ef0eaf2ed0f0
490b8391-1205-45b9-98af-56d14789a93a, 4429f220-4a59-4397-b791-40d6f4e9743f, 04854996-89f2-4246-aa89-657c7eac318a
